tag,label,type
P:1401258,PEC 37/2015,processo
P:1401360,PEC 35/2015,processo
P:1401632,PEC 29/2015,processo
P:1401951,PEC 22/2015,processo
P:1402002,PEC 19/2015,processo
P:1402055,PEC 20/2015,processo
P:1402109,PEC 18/2015,processo
P:1402318,PEC 14/2015,processo
P:1402371,PEC 13/2015,processo
P:1402479,PEC 11/2015,processo
P:1402530,PEC 10/2015,processo
P:1402579,PEC 6/2015,processo
P:1402627,PEC 2/2015,processo
P:1402677,PEC 5/2015,processo
P:1402725,PEC 3/2015,processo
P:1402773,PEC 4/2015,processo
P:2039881,PLC 194/2015,processo
P:2039920,PLC 190/2015,processo
P:2040111,PLC 103/2015,processo
P:2040150,PLC 99/2015,processo
P:2040304,PLC 76/2015,processo
P:2040380,PLC 70/2015,processo
P:2040418,PLC 72/2015,processo
P:2040456,PLC 51/2015,processo
P:2915585,PLS 798/2015,processo
P:2915811,PLS 756/2015,processo
P:2915882,PLC 195/2015,processo
P:2916005,PLS 726/2015,processo
P:2916077,PLS 715/2015,processo
P:2916266,PLS 696/2015,processo
P:2916404,PLC 155/2015,processo
P:2916443,PLC 151/2015,processo
P:2916503,PLS 670/2015,processo
P:2916530,PLC 147/2015,processo
P:2916566,PLS 658/2015,processo
P:2916614,PLS 654/2015,processo
P:2916834,PLS 631/2015,processo
P:2916885,PLC 140/2015,processo
P:2917011,PLC 129/2015,processo
P:2917239,PLC 124/2015,processo
P:2917348,PLC 118/2015,processo
P:2917471,PLS 570/2015,processo
P:2917495,PLS 564/2015,processo
P:2917675,PLS 552/2015,processo
P:2917699,PLS 550/2015,processo
P:2917801,PLS 548/2015,processo
P:2917849,PLS 541/2015,processo
P:2917873,PLS 537/2015,processo
P:2917972,PLC 100/2015,processo
P:2918119,PLS 509/2015,processo
P:2918170,PLC 93/2015,processo
P:2918350,PLC 84/2015,processo
P:2918388,PLC 83/2015,processo
P:2918792,PLS 466/2015,processo
P:2918862,PLS 454/2015,processo
P:2918910,PLS 450/2015,processo
P:2919024,PLS 443/2015,processo
P:2919048,PLS 434/2015,processo
P:2919072,PLS 433/2015,processo
P:2919123,PLC 62/2015,processo
P:2919395,PLS 399/2015,processo
P:2919419,PLS 401/2015,processo
P:2919720,PLS 368/2015,processo
P:2919747,PLC 49/2015,processo
P:2919901,PLS 338/2015,processo
P:2919995,PLS 323/2015,processo
P:2920019,PLS 324/2015,processo
P:2920067,PLS 319/2015,processo
P:2920299,PLC 39/2015,processo
P:2920407,PLS 280/2015,processo
P:2920429,PLS 282/2015,processo
P:2920669,PLS 258/2015,processo
P:2920771,PLS 256/2015,processo
P:2920795,PLS 248/2015,processo
P:2920819,PLS 247/2015,processo
P:2920846,PLC 30/2015,processo
P:2920969,PLS 233/2015,processo
P:2921054,PLS 225/2015,processo
P:2921078,PLS 221/2015,processo
P:2921150,PLS 213/2015,processo
P:2921174,PLS 212/2015,processo
P:2921201,PLC 24/2015,processo
P:2921335,PLS 194/2015,processo
P:2921359,PLS 191/2015,processo
P:2921383,PLS 189/2015,processo
P:2921547,PLS 181/2015,processo
P:2921672,PLS 165/2015,processo
P:2921739,PLC 16/2015,processo
P:2921812,PLS 150/2015,processo
P:2922173,PLS 117/2015,processo
P:2922197,PLS 114/2015,processo
P:2922413,PLS 94/2015,processo
P:2922714,PLS 52/2015,processo
P:2922762,PLS 41/2015,processo
P:2922834,PLS 38/2015,processo
P:2923089,PLS 13/2015,processo
P:3035927,PEC 113A/2015,processo
P:3036223,PEC 143/2015,processo
P:3036415,PEC 131/2015,processo
P:3036568,PEC 115/2015,processo
P:3036661,PEC 111/2015,processo
P:3036731,PEC 110/2015,processo
P:3037218,PEC 62/2015,processo
P:3037571,PEC 21/2015,processo
P:3037621,PEC 9/2015,processo
P:3037668,PEC 8/2015,processo
P:7109318,PEC 113C/2015,processo
P:500827,PLC 68/2016,processo
P:500983,PLC 70/2016,processo
P:501022,PLC 66/2016,processo
P:501100,PLC 65/2016,processo
P:501178,PLC 64/2016,processo
P:501217,PLC 61/2016,processo
P:501256,PLC 60/2016,processo
P:501607,PLC 45/2016,processo
P:501646,PLC 50/2016,processo
P:501724,PLC 48/2016,processo
P:501999,PLC 18/2016,processo
P:502038,PLC 13/2016,processo
P:502077,PLC 16/2016,processo
P:502233,PLC 20/2016,processo
P:502272,PLC 14/2016,processo
P:502311,PLC 17/2016,processo
P:502350,PLC 15/2016,processo
P:502430,PLC 19/2016,processo
P:564184,PLS 468/2016,processo
P:564232,PLS 466/2016,processo
P:564256,PLS 465/2016,processo
P:564352,PLS 460/2016,processo
P:564376,PLS 461/2016,processo
P:564448,PLS 453/2016,processo
P:564472,PLS 452/2016,processo
P:564520,PLS 446/2016,processo
P:564568,PLS 443/2016,processo
P:564760,PLS 435/2016,processo
P:564784,PLS 434/2016,processo
P:564832,PLS 432/2016,processo
P:564904,PLS 428/2016,processo
P:565000,PLS 425/2016,processo
P:565144,PLS 419/2016,processo
P:565264,PLS 416/2016,processo
P:565288,PLS 413/2016,processo
P:565312,PLS 412/2016,processo
P:565384,PLS 407/2016,processo
P:565480,PLS 401/2016,processo
P:565504,PLS 400/2016,processo
P:565552,PLS 396/2016,processo
P:565576,PLS 395/2016,processo
P:565624,PLS 390/2016,processo
P:565648,PLS 394/2016,processo
P:565672,PLS 391/2016,processo
P:565696,PLS 392/2016,processo
P:565720,PLS 398/2016,processo
P:565840,PLS 384/2016,processo
P:565984,PLS 376/2016,processo
P:566008,PLS 375/2016,processo
P:566128,PLS 370/2016,processo
P:566152,PLS 369/2016,processo
P:566224,PLS 366/2016,processo
P:566248,PLS 365/2016,processo
P:566272,PLS 364/2016,processo
P:566416,PLS 353/2016,processo
P:566513,PLS 348/2016,processo
P:566537,PLS 346/2016,processo
P:566561,PLS 347/2016,processo
P:566633,PLS 343/2016,processo
P:566681,PLS 344/2016,processo
P:566705,PLS 340/2016,processo
P:566729,PLS 339/2016,processo
P:566753,PLS 338/2016,processo
P:566873,PLS 332/2016,processo
P:566897,PLS 333/2016,processo
P:566945,PLS 330/2016,processo
P:566969,PLS 329/2016,processo
P:566993,PLS 328/2016,processo
P:567017,PLS 327/2016,processo
P:567113,PLS 319/2016,processo
P:567161,PLS 320/2016,processo
P:567185,PLS 317/2016,processo
P:567209,PLS 316/2016,processo
P:567233,PLS 315/2016,processo
P:567257,PLS 314/2016,processo
P:567449,PLS 305/2016,processo
P:567473,PLS 306/2016,processo
P:567497,PLS 304/2016,processo
P:567522,PLS 303/2016,processo
P:567546,PLS 301/2016,processo
P:567594,PLS 299/2016,processo
P:567618,PLS 300/2016,processo
P:567810,PLS 291/2016,processo
P:567978,PLS 284/2016,processo
P:568074,PLS 278/2016,processo
P:568218,PLS 272/2016,processo
P:568242,PLS 271/2016,processo
P:568266,PLS 270/2016,processo
P:568314,PLS 268/2016,processo
P:568386,PLS 265/2016,processo
P:568506,PLS 259/2016,processo
P:568602,PLS 255/2016,processo
P:568674,PLS 251/2016,processo
P:568770,PLS 246/2016,processo
P:568818,PLS 245/2016,processo
P:568866,PLS 242/2016,processo
P:568890,PLS 241/2016,processo
P:568934,PLS 239/2016,processo
P:568956,PLS 238/2016,processo
P:569052,PLS 232/2016,processo
P:569100,PLS 229/2016,processo
P:569197,PLS 226/2016,processo
P:569221,PLS 225/2016,processo
P:569245,PLS 222/2016,processo
P:569317,PLS 221/2016,processo
P:569341,PLS 220/2016,processo
P:569389,PLS 216/2016,processo
P:569629,PLS 205/2016,processo
P:569749,PLS 201/2016,processo
P:569797,PLS 199/2016,processo
P:570013,PLS 189/2016,processo
P:570061,PLS 185/2016,processo
P:570109,PLS 184/2016,processo
P:570229,PLS 172/2016,processo
P:570301,PLS 169/2016,processo
P:570349,PLS 167/2016,processo
P:570373,PLS 166/2016,processo
P:570397,PLS 165/2016,processo
P:570469,PLS 159/2016,processo
P:570493,PLS 155/2016,processo
P:570517,PLS 156/2016,processo
P:570613,PLS 153/2016,processo
P:570637,PLS 151/2016,processo
P:570757,PLS 145/2016,processo
P:570781,PLS 144/2016,processo
P:570853,PLS 139/2016,processo
P:570925,PLS 130/2016,processo
P:570973,PLS 129/2016,processo
P:571139,PLS 120/2016,processo
P:571235,PLS 116/2016,processo
P:571379,PLS 110/2016,processo
P:571403,PLS 94/2016,processo
P:571427,PLS 104/2016,processo
P:571451,PLS 103/2016,processo
P:571475,PLS 93/2016,processo
P:571499,PLS 102/2016,processo
P:571523,PLS 92/2016,processo
P:571547,PLS 109/2016,processo
P:571571,PLS 101/2016,processo
P:571595,PLS 108/2016,processo
P:571619,PLS 107/2016,processo
P:571643,PLS 99/2016,processo
P:571667,PLS 106/2016,processo
P:571691,PLS 91/2016,processo
P:571739,PLS 98/2016,processo
P:571763,PLS 105/2016,processo
P:571787,PLS 97/2016,processo
P:571811,PLS 96/2016,processo
P:571835,PLS 95/2016,processo
P:571859,PLS 90/2016,processo
P:571955,PLS 88/2016,processo
P:572172,PLS 74/2016,processo
P:572340,PLS 68/2016,processo
P:572364,PLS 67/2016,processo
P:572388,PLS 65/2016,processo
P:572484,PLS 62/2016,processo
P:572508,PLS 61/2016,processo
P:572580,PLS 60/2016,processo
P:572604,PLS 56/2016,processo
P:572628,PLS 55/2016,processo
P:572650,PLS 54/2016,processo
P:572794,PLS 46/2016,processo
P:572842,PLS 42/2016,processo
P:572866,PLS 43/2016,processo
P:572890,PLS 39/2016,processo
P:572914,PLS 37/2016,processo
P:572962,PLS 40/2016,processo
P:573034,PLS 33/2016,processo
P:573082,PLS 25/2016,processo
P:573250,PLS 22/2016,processo
P:573274,PLS 20/2016,processo
P:573394,PLS 15/2016,processo
P:573418,PLS 14/2016,processo
P:573442,PLS 12/2016,processo
P:1392600,PEC 67/2016,processo
P:1392652,PEC 65/2016,processo
P:1392807,PEC 63/2016,processo
P:1393021,PEC 59/2016,processo
P:1393076,PEC 58/2016,processo
P:1393128,PEC 56/2016,processo
P:1393180,PEC 54/2016,processo
P:1393231,PEC 51/2016,processo
P:1393284,PEC 52/2016,processo
P:1393339,PEC 53/2016,processo
P:1393391,PEC 49/2016,processo
P:1393654,PEC 44/2016,processo
P:1393974,PEC 37/2016,processo
P:1394024,PEC 35/2016,processo
P:1394436,PEC 26/2016,processo
P:1394793,PEC 19/2016,processo
P:1394893,PEC 17/2016,processo
P:1395124,PEC 13/2016,processo
P:1395174,PEC 12/2016,processo
P:1395224,PEC 11/2016,processo
P:1395387,PEC 8/2016,processo
P:1395440,PEC 7/2016,processo
P:1395491,PEC 6/2016,processo
P:2912854,PLS 457/2016,processo
P:2912876,PLS 456/2016,processo
P:2912898,PLS 455/2016,processo
P:2912920,PLS 454/2016,processo
P:2913008,PLS 448/2016,processo
P:2913239,PLS 406/2016,processo
P:2913287,PLS 385/2016,processo
P:2913518,PLS 349/2016,processo
P:2913666,PLS 321/2016,processo
P:2914236,PLS 236/2016,processo
P:2914372,PLC 12/2016,processo
P:2914544,PLS 181/2016,processo
P:2914688,PLS 163/2016,processo
P:2914836,PLS 146/2016,processo
P:2914875,PLS 143/2016,processo
P:2914947,PLS 135/2016,processo
P:2914971,PLS 134/2016,processo
P:2915240,PLS 47/2016,processo
P:2915375,PLS 32/2016,processo
P:2915447,PLS 13/2016,processo
P:2915471,PLS 10/2016,processo
P:2915561,PLS 7/2016,processo
P:3035168,PEC 57/2016,processo
P:3035333,PEC 38/2016,processo
P:500046,PLC 16/2017,processo
P:500241,PLC 11/2017,processo
P:500280,PLC 10/2017,processo
P:500398,PLC 6/2017,processo
P:500437,PLC 5/2017,processo
P:500515,PLC 3/2017,processo
P:4900674,PLS 4/2017,processo
P:4903548,PLS 5/2017,processo
P:4959147,PLS 9/2017,processo
P:4985566,PEC 2/2017,processo
P:5000887,PLS 19/2017,processo
P:5001115,PLS 24/2017,processo
P:5001143,PLS 22/2017,processo
P:5002499,PLS 23/2017,processo
P:5009694,PLS 28/2017,processo
P:5050599,PLS 32/2017,processo
P:5050613,PLS 33/2017,processo
P:5050631,PLS 34/2017,processo
P:5050704,PLS 31/2017,processo
P:5051890,PEC 6/2017,processo
P:5066052,PLS 37/2017,processo
P:5081803,PLS 50/2017,processo
P:5082529,PLS 48/2017,processo
P:5086057,PLS 53/2017,processo
P:5086745,PLS 56/2017,processo
P:5088733,PLC 26/2017,processo
P:5089055,PLS 58/2017,processo
P:5090013,PLS 61/2017,processo
P:5120187,PEC 10/2017,processo
P:5156280,PLS 68/2017,processo
P:5198992,PLS 69/2017,processo
P:5200848,PLS 71/2017,processo
P:5201160,PLS 73/2017,processo
P:5201223,PLS 74/2017,processo
P:5206199,PLS 78/2017,processo
P:5207672,PEC 12/2017,processo
P:5217710,PLS 93/2017,processo
P:5217770,PLS 91/2017,processo
P:5217827,PLS 90/2017,processo
P:5218045,PLS 96/2017,processo
P:5222308,PLS 98/2017,processo
P:5225265,PLS 99/2017,processo
P:5227121,PLS 101/2017,processo
P:5227247,PLS 100/2017,processo
P:5228256,PLS 102/2017,processo
P:5231387,PLC 37/2017,processo
P:5231409,PLC 36/2017,processo
P:5231431,PLC 35/2017,processo
P:5231475,PLC 33/2017,processo
P:5231519,PLC 31/2017,processo
P:5231565,PLC 29/2017,processo
P:5234026,PLS 106/2017,processo
P:5235201,PLS 107/2017,processo
P:5237270,PLS 112/2017,processo
P:5237522,PLS 117/2017,processo
P:5237723,PLS 116/2017,processo
P:5240104,PLS 123/2017,processo
P:5242802,PLS 125/2017,processo
P:5279112,PLS 133/2017,processo
P:5285685,PLS 140/2017,processo
P:5286048,PLS 142/2017,processo
P:5286909,PLC 40/2017,processo
P:5288651,PLS 145/2017,processo
P:5288665,PLS 147/2017,processo
P:5296754,PLS 148/2017,processo
P:5297281,PLC 42/2017,processo
P:5297341,PLC 44/2017,processo
P:5297730,PLS 151/2017,processo
P:5298034,PEC 19/2017,processo
P:5298941,PLS 153/2017,processo
P:5302465,PLS 156/2017,processo
P:5303057,PLC 50/2017,processo
P:5303079,PLC 51/2017,processo
P:5303101,PLC 45/2017,processo
P:5305932,PLS 158/2017,processo
P:5308585,PLS 159/2017,processo
P:5309491,PLS 160/2017,processo
P:5311238,PLS 162/2017,processo
P:5315118,PLS 169/2017,processo
P:5321185,PLS 174/2017,processo
P:5332403,PLS 184/2017,processo
P:5332786,PLS 185/2017,processo
P:5333775,PEC 22/2017,processo
P:5333892,PEC 23/2017,processo
P:5338017,PLS 189/2017,processo
P:5338650,PLC 58/2017,processo
P:5338705,PLC 52/2017,processo
P:5338738,PLC 54/2017,processo
P:5339507,PLS 191/2017,processo
P:5350436,PLS 194/2017,processo
P:5350884,PLS 195/2017,processo
P:5351875,PLS 196/2017,processo
P:5372424,PLS 209/2017,processo
P:5373776,PLC 63/2017,processo
P:5373843,PLC 64/2017,processo
P:5373865,PLC 65/2017,processo
P:5373887,PLC 66/2017,processo
P:5373909,PLC 67/2017,processo
P:5373953,PLC 69/2017,processo
P:5373997,PLC 71/2017,processo
P:5374274,PLS 211/2017,processo
P:5377044,PLS 214/2017,processo
P:5377266,PEC 26/2017,processo
P:5379610,PLS 216/2017,processo
P:5380670,PLC 74/2017,processo
P:5389562,PLS 222/2017,processo
P:5391288,PLC 78/2017,processo
P:5393423,PLS 226/2017,processo
P:5393838,PLS 230/2017,processo
P:5960323,PLS 234/2017,processo
P:5960765,PLS 231/2017,processo
P:5960970,PLS 236/2017,processo
P:5961451,PLS 232/2017,processo
P:5962221,PLS 239/2017,processo
P:5962521,PLS 240/2017,processo
P:5962842,PLS 242/2017,processo
P:5963578,PLS 243/2017,processo
P:6014833,PLS 247/2017,processo
P:6015062,PLS 248/2017,processo
P:6075560,PLC 77/2017,processo
P:6358726,PLS 250/2017,processo
P:6414889,PLS 259/2017,processo
P:6414980,PLS 258/2017,processo
P:6497984,PLC 79/2017,processo
P:6498012,PLC 85/2017,processo
P:6498040,PLC 86/2017,processo
P:6498099,PLC 80/2017,processo
P:6498130,PLC 81/2017,processo
P:6498267,PLC 84/2017,processo
P:7102846,PLS 272/2017,processo
P:7103288,PEC 27/2017,processo
P:7106255,PLS 275/2017,processo
P:7106270,PLS 276/2017,processo
P:7106525,PLS 277/2017,processo
P:7108854,PLS 280/2017,processo
P:7110933,PLS 283/2017,processo
P:7112244,PLS 286/2017,processo
P:7139213,PLC 87/2017,processo
P:7139243,PLC 88/2017,processo
P:7139273,PLC 89/2017,processo
P:7139303,PLC 90/2017,processo
P:7139333,PLC 91/2017,processo
P:7139363,PLC 92/2017,processo
P:7139393,PLC 93/2017,processo
P:7139947,PLS 287/2017,processo
P:7146901,PLC 97/2017,processo
P:7151964,PLS 302/2017,processo
P:7152001,PLS 303/2017,processo
P:7153385,PLC 98/2017,processo
P:7154212,PLS 308/2017,processo
P:7158325,PLS 309/2017,processo
P:7160931,PLS 310/2017,processo
P:7177283,PLS 315/2017,processo
P:7179545,PLS 317/2017,processo
P:7181184,PLS 318/2017,processo
P:7186703,PLS 326/2017,processo
P:7186729,PLS 330/2017,processo
P:7186755,PLS 327/2017,processo
P:7186781,PLS 331/2017,processo
P:7187664,PLC 107/2017,processo
P:7187694,PLC 108/2017,processo
P:7187874,PLC 103/2017,processo
P:7187904,PLC 105/2017,processo
P:7188087,PLC 104/2017,processo
P:7190548,PLS 334/2017,processo
P:7197009,PLS 338/2017,processo
P:7198313,PLS 344/2017,processo
P:7199970,PLS 347/2017,processo
P:7200076,PLS 346/2017,processo
P:7201843,PLS 349/2017,processo
P:7204163,PLS 351/2017,processo
P:7204362,PLS 353/2017,processo
P:7204470,PLS 356/2017,processo
P:7204733,PLS 357/2017,processo
P:7212073,PLS 367/2017,processo
P:7215069,PLS 371/2017,processo
P:7215241,PLS 373/2017,processo
P:7215256,PLS 372/2017,processo
P:7215303,PLS 374/2017,processo
P:7215863,PEC 34/2017,processo
P:7216341,PLS 375/2017,processo
P:7220438,PLC 111/2017,processo
P:7220468,PLC 112/2017,processo
P:7220498,PLC 113/2017,processo
P:7220528,PLC 114/2017,processo
P:7220558,PLC 115/2017,processo
P:7220648,PLC 121/2017,processo
P:7221407,PLS 382/2017,processo
P:7221949,PLC 118/2017,processo
P:7225287,PLS 383/2017,processo
P:7225496,PLS 385/2017,processo
P:7226544,PLS 387/2017,processo
P:7226932,PLS 388/2017,processo
P:7228265,PLC 126/2017,processo
P:7228295,PLC 127/2017,processo
P:7228325,PLC 128/2017,processo
P:7231199,PLS 391/2017,processo
P:7231231,PLS 392/2017,processo
P:7235879,PLS 393/2017,processo
P:7235967,PLS 394/2017,processo
P:7239121,PLS 398/2017,processo
P:7241490,PLS 403/2017,processo
P:7243492,PLS 405/2017,processo
P:7243981,PLS 408/2017,processo
P:7244526,PLC 130/2017,processo
P:7244556,PLC 131/2017,processo
P:7244586,PLC 132/2017,processo
P:7244676,PLC 135/2017,processo
P:7244955,PLS 410/2017,processo
P:7245811,PLS 413/2017,processo
P:7245839,PLS 411/2017,processo
P:7246227,PLS 415/2017,processo
P:7247611,PLS 417/2017,processo
P:7250804,PLS 423/2017,processo
P:7250874,PLS 424/2017,processo
P:7250929,PLS 425/2017,processo
P:7255000,PLC 148/2017,processo
P:7262428,PLS 432/2017,processo
P:7264507,PLC 140/2017,processo
P:7265848,PLC 141/2017,processo
P:7272315,PLC 146/2017,processo
P:7273352,PLS 440/2017,processo
P:7286192,PLS 443/2017,processo
P:7288954,PLS 454/2017,processo
P:7289475,PLS 455/2017,processo
P:7299122,PLS 457/2017,processo
P:7299844,PLC 149/2017,processo
P:7299874,PLC 150/2017,processo
P:7299934,PLC 152/2017,processo
P:7299964,PLC 153/2017,processo
P:7299994,PLC 154/2017,processo
P:7300024,PLC 155/2017,processo
P:7300100,PLC 156/2017,processo
P:7301126,PLS 459/2017,processo
P:7301452,PLS 460/2017,processo
P:7303999,PLS 464/2017,processo
P:7304132,PLS 461/2017,processo
P:7304173,PLS 462/2017,processo
P:7305207,PLS 465/2017,processo
P:7306708,PLS 466/2017,processo
P:7307137,PEC 40/2017,processo
P:7307182,PEC 41/2017,processo
P:7307290,PLS 468/2017,processo
P:7309119,PLC 158/2017,processo
P:7313279,PLS 473/2017,processo
P:7313645,PEC 43/2017,processo
P:7317213,PLS 478/2017,processo
P:7323214,PLS 482/2017,processo
P:7323633,PLC 168/2017,processo
P:7323663,PLC 169/2017,processo
P:7323753,PLC 172/2017,processo
P:7326179,PLS 485/2017,processo
P:7326258,PEC 44/2017,processo
P:7327703,PLS 487/2017,processo
P:7327929,PLS 486/2017,processo
P:7328017,PLS 489/2017,processo
P:7328068,PLS 490/2017,processo
P:7330135,PLC 173/2017,processo
P:7330165,PLC 174/2017,processo
P:7330195,PLC 175/2017,processo
P:7330225,PLC 176/2017,processo
P:7330255,PLC 177/2017,processo
P:7330285,PLC 179/2017,processo
P:7330909,PLS 494/2017,processo
P:7334430,PLS 495/2017,processo
P:7341153,PLS 501/2017,processo
P:7341468,PLS 499/2017,processo
P:7341921,PLS 505/2017,processo
P:7345093,PLS 510/2017,processo
P:7345122,PEC 50/2017,processo
P:7345334,PEC 49/2017,processo
P:7345556,PEC 48/2017,processo
P:7345622,PEC 47/2017,processo
P:7346159,PLC 184/2017,processo
P:7346255,PLC 182/2017,processo
P:7346313,PLC 180/2017,processo
P:7346345,PLC 181/2017,processo
P:7351831,PLS 512/2017,processo
P:7351878,PLS 514/2017,processo
P:7351888,PLS 515/2017,processo
P:7351914,PEC 51/2017,processo
P:7352124,PLC 4/2018,processo
P:7354084,PLS 1/2018,processo
P:7354089,PLS 4/2018,processo
P:7354135,PLS 5/2018,processo
P:7354148,PLS 6/2018,processo
P:7354152,PLS 7/2018,processo
P:7354235,PLS 11/2018,processo
P:7354241,PLS 12/2018,processo
P:7354247,PLS 13/2018,processo
P:7354253,PLS 14/2018,processo
P:7354349,PLS 16/2018,processo
P:7354373,PLS 20/2018,processo
P:7354379,PLS 21/2018,processo
P:7354391,PLS 23/2018,processo
P:7354617,PLS 27/2018,processo
P:7354621,PLS 28/2018,processo
P:7354623,PLS 25/2018,processo
P:7354898,PLS 34/2018,processo
P:7356754,PEC 2/2018,processo
P:7356764,PEC 1/2018,processo
P:7356878,PEC 4/2018,processo
P:7356880,PEC 3/2018,processo
P:7357236,PLS 38/2018,processo
P:7357351,PLS 40/2018,processo
P:7357396,PLS 41/2018,processo
P:7357402,PLS 39/2018,processo
P:7357453,PLS 42/2018,processo
P:7359480,PLS 44/2018,processo
P:7359519,PLS 45/2018,processo
P:7359521,PLS 49/2018,processo
P:7359534,PLS 51/2018,processo
P:7359541,PLS 50/2018,processo
P:7359549,PLS 46/2018,processo
P:7359561,PLS 47/2018,processo
P:7359715,PLS 53/2018,processo
P:7359719,PLS 54/2018,processo
P:7359727,PLS 52/2018,processo
P:7360103,PLS 55/2018,processo
P:7360271,PLS 56/2018,processo
P:7360558,PLS 57/2018,processo
P:7361337,PLS 58/2018,processo
P:7361841,PLS 59/2018,processo
P:7361884,PLS 60/2018,processo
P:7361910,PLS 61/2018,processo
P:7362295,PLS 62/2018,processo
P:7362810,PLS 65/2018,processo
P:7362838,PLS 66/2018,processo
P:7362847,PLS 67/2018,processo
P:7362852,PLS 69/2018,processo
P:7363132,PLS 71/2018,processo
P:7364805,PLC 10/2018,processo
P:7365297,PLS 73/2018,processo
P:7365317,PLS 74/2018,processo
P:7365361,PLS 78/2018,processo
P:7365408,PLS 77/2018,processo
P:7365418,PLS 81/2018,processo
P:7365467,PLS 76/2018,processo
P:7365652,PLS 82/2018,processo
P:7365730,PLS 84/2018,processo
P:7365772,PLS 88/2018,processo
P:7365791,PLS 87/2018,processo
P:7365806,PLS 85/2018,processo
P:7365819,PLS 86/2018,processo
P:7365851,PLS 89/2018,processo
P:7365853,PLS 93/2018,processo
P:7365882,PLS 92/2018,processo
P:7365890,PLS 90/2018,processo
P:7365898,PLS 91/2018,processo
P:7365905,PLS 95/2018,processo
P:7365909,PLS 94/2018,processo
P:7365913,PLS 96/2018,processo
P:7366032,PLS 97/2018,processo
P:7366538,PLC 12/2018,processo
P:7367435,PLS 101/2018,processo
P:7367654,PLS 104/2018,processo
P:7367666,PLS 102/2018,processo
P:7367709,PLS 103/2018,processo
P:7367809,PLS 106/2018,processo
P:7367830,PLS 105/2018,processo
P:7368454,PLS 107/2018,processo
P:7368669,PLS 109/2018,processo
P:7368678,PLS 110/2018,processo
P:7368701,PLS 111/2018,processo
P:7369086,PLS 112/2018,processo
P:7369088,PLS 113/2018,processo
P:7369699,PLS 114/2018,processo
P:7369707,PLS 115/2018,processo
P:7369709,PLS 116/2018,processo
P:7369711,PLS 118/2018,processo
P:7369729,PLS 117/2018,processo
P:7369752,PLS 120/2018,processo
P:7369757,PLS 119/2018,processo
P:7370761,PLS 121/2018,processo
P:7370763,PLS 122/2018,processo
P:7370779,PLS 123/2018,processo
P:7371398,PLS 124/2018,processo
P:7371412,PLS 126/2018,processo
P:7371417,PLS 127/2018,processo
P:7372128,PLS 130/2018,processo
P:7372193,PLS 132/2018,processo
P:7372207,PLS 131/2018,processo
P:7372261,PLC 18/2018,processo
P:7372688,PLS 134/2018,processo
P:7372698,PLS 135/2018,processo
P:7372703,PLS 133/2018,processo
P:7372886,PLS 136/2018,processo
P:7372920,PLS 137/2018,processo
P:7373068,PLS 138/2018,processo
P:7373295,PLS 141/2018,processo
P:7373300,PLS 140/2018,processo
P:7373302,PLS 139/2018,processo
P:7373619,PLS 143/2018,processo
P:7373917,PLS 144/2018,processo
P:7374310,PLS 152/2018,processo
P:7374318,PLS 145/2018,processo
P:7374323,PLS 147/2018,processo
P:7374325,PLS 149/2018,processo
P:7374380,PLS 153/2018,processo
P:7374382,PLS 150/2018,processo
P:7374444,PLS 154/2018,processo
P:7374454,PLS 148/2018,processo
P:7374458,PLS 151/2018,processo
P:7375318,PLS 156/2018,processo
P:7375517,PLS 157/2018,processo
P:7375537,PLS 158/2018,processo
P:7375701,PLS 159/2018,processo
P:7376082,PLS 160/2018,processo
P:7376127,PLS 162/2018,processo
P:7376139,PLS 161/2018,processo
P:7376705,PLS 165/2018,processo
P:7376718,PLS 167/2018,processo
P:7376722,PLS 164/2018,processo
P:7376835,PLS 170/2018,processo
P:7376875,PLS 169/2018,processo
P:7376917,PLS 171/2018,processo
P:7376933,PLS 172/2018,processo
P:7377554,PLS 174/2018,processo
P:7377559,PLS 173/2018,processo
P:7377831,PLS 175/2018,processo
P:7377999,PLS 176/2018,processo
P:7378001,PLS 177/2018,processo
P:7378028,PLS 178/2018,processo
P:7379092,PLS 179/2018,processo
P:7379384,PLS 181/2018,processo
P:7379669,PLS 183/2018,processo
P:7379676,PLS 182/2018,processo
P:7379748,PLS 184/2018,processo
P:7380441,PLS 185/2018,processo
P:7381840,PLS 187/2018,processo
P:7381845,PLS 188/2018,processo
P:7381856,PLS 189/2018,processo
P:7381867,PLS 190/2018,processo
P:7381881,PLS 191/2018,processo
P:7382291,PLC 30/2018,processo
P:7382327,PLC 28/2018,processo
P:7382339,PLC 33/2018,processo
P:7382345,PLC 34/2018,processo
P:7382351,PLC 20/2018,processo
P:7382357,PLC 21/2018,processo
P:7382363,PLC 22/2018,processo
P:7382369,PLC 23/2018,processo
P:7382511,PLC 36/2018,processo
P:7382523,PLC 38/2018,processo
P:7382535,PLC 40/2018,processo
P:7382697,PLS 194/2018,processo
P:7382915,PLS 198/2018,processo
P:7382918,PLS 195/2018,processo
P:7382921,PLS 197/2018,processo
P:7382943,PLS 196/2018,processo
P:7383056,PLS 199/2018,processo
P:7383440,PLS 200/2018,processo
P:7383511,PLS 201/2018,processo
P:7383709,PLS 202/2018,processo
P:7383870,PLS 203/2018,processo
P:7384330,PLS 205/2018,processo
P:7384346,PLS 206/2018,processo
P:7384503,PLS 207/2018,processo
P:7384670,PLS 208/2018,processo
